1609252205817,0.0
1609252205899,0.0
1609252205979,0.0
1609252206059,0.0
1609252206145,13.014787946428571
1609252206227,18.435825892857142
1609252206304,18.053571428571427
1609252206384,16.303571428571427
1609252206464,18.263113839285715
1609252206545,103.45591517857143
1609252206624,542.4450334821429
1609252206705,740.4330357142857
1609252206784,727.2974330357143
1609252206861,1662.9285714285713
1609252206945,1727.7728794642858
1609252207043,1740.113560267857
1609252207124,1196.6205357142858
1609252207203,500.8638392857143
1609252207283,1947.8046875
1609252207363,1383.351283482143
1609252207443,2030.4561941964287
1609252207524,2155.4098772321427
1609252207604,2070.8356584821427
1609252207684,1975.85546875
1609252207764,2002.912109375
1609252207844,1834.369419642857
1609252207922,1640.170200892857
1609252208004,1992.9598214285713
1609252208084,1606.1880580357142
1609252208164,1735.6177455357142
1609252208244,1780.101841517857
1609252208345,1437.4330357142858
1609252208424,1812.7859933035713
1609252208504,1523.121372767857
1609252208585,2051.7586495535716
1609252208664,1462.066685267857
1609252208745,1706.056919642857
1609252208825,1433.859095982143
1609252208905,1662.564453125
1609252208985,1740.433314732143
1609252209065,1274.8325892857142
1609252209145,1801.580078125
1609252209225,1162.2938058035713
1609252209304,1077.7410714285713
1609252209385,879.2606026785714
1609252209464,602.8512834821429
1609252209544,1649.27734375
1609252209643,1431.4051339285713
1609252209723,1700.8191964285713
1609252209804,1934.8588169642858
1609252209884,1907.705078125
1609252209964,1892.744419642857
1609252210045,1766.255859375
1609252210122,1772.1138392857142
1609252210203,1790.457310267857
1609252210283,2082.4559151785716
1609252210364,1764.2650669642858
1609252210444,2196.6484375
1609252210524,1834.748046875
1609252210604,1995.5951450892858
1609252210685,2154.7198660714284
1609252210764,2411.0549665178573
1609252210841,2154.441964285714
1609252210945,2244.263113839286
1609252211025,1543.396205357143
1609252211105,1389.5546875
1609252211185,1484.9896763392858
1609252211265,1469.16796875
1609252211345,1383.283203125
1609252211425,1966.244419642857
1609252211504,1486.2474888392858
1609252211585,1769.4271763392858
1609252211665,1116.6964285714287
1609252211745,911.3303571428571
1609252211825,1556.37890625
1609252211901,1400.0337611607142
1609252211985,1791.892299107143
1609252212064,1650.4400111607142
1609252212163,1577.3013392857142
1609252212243,1169.2723214285713
1609252212324,1200.6651785714287
1609252212404,1223.842075892857
1609252212484,1498.743861607143
1609252212564,1853.0013950892858
1609252212644,1448.41796875
1609252212724,1878.1328125
1609252212804,1280.4751674107142
1609252212884,1109.7120535714287
1609252212964,1631.605189732143
1609252213044,1430.8950892857142
1609252213124,1410.8351004464287
1609252213204,1691.719029017857
1609252213283,1733.90625
1609252213364,1237.095703125
1609252213465,1446.173828125
1609252213545,1521.7977120535713
1609252213624,1813.773158482143
1609252213705,1852.0259486607142
1609252213785,1358.150390625
1609252213865,1636.060546875
1609252213945,783.4291294642857
1609252214025,1110.2290736607142
1609252214104,1818.2982700892858
1609252214185,1456.7606026785713
1609252214265,1794.0013950892858
1609252214342,1912.8719308035713
1609252214425,1825.378627232143
1609252214505,1530.0828683035713
1609252214584,1666.46875
1609252214664,1788.683314732143
1609252214763,1830.228794642857
1609252214843,1929.8842075892858
1609252214923,1544.816685267857
1609252215004,1778.113560267857
1609252215084,1154.7650669642858
1609252215164,1040.097935267857
1609252215244,1273.7530691964287
1609252215324,1819.6099330357142
1609252215405,1843.1668526785713
1609252215485,1378.017578125
1609252215564,1362.702845982143
1609252215644,1589.162388392857
1609252215725,1390.623046875
1609252215805,705.8074776785714
1609252215884,1540.931640625
1609252215965,1424.4425223214287
1609252216065,1042.9575892857142
1609252216145,1367.469029017857
1609252216225,1065.5597098214287
1609252216305,1324.5454799107142
1609252216385,930.7449776785714
1609252216465,1683.1668526785713
1609252216545,1389.9921875
1609252216625,1601.5460379464287
1609252216705,1027.564732142857
1609252216785,603.3490513392857
1609252216865,749.5496651785714
1609252216945,426.43833705357144
1609252217025,2080.7257254464284
1609252217105,1344.5965401785713
1609252217185,1755.911830357143
1609252217283,1901.2898995535713
1609252217363,1288.2335379464287
1609252217444,766.0934709821429
1609252217524,357.31473214285717
1609252217603,1127.60546875
1609252217684,1097.6671316964287
1609252217764,2666.251953125
1609252217844,2309.254464285714
1609252217924,2026.3359375
1609252218004,2112.751953125
1609252218084,2095.7053571428573
1609252218164,1659.1378348214287
1609252218245,1696.2299107142858
1609252218322,1176.6732700892858
1609252218405,1218.374720982143
1609252218485,285.95786830357144
1609252218585,143.60686383928572
1609252218664,96.193359375
1609252218745,93.95061383928571
1609252218825,89.24693080357143
1609252218905,83.97014508928571
1609252218984,621.5518973214286
1609252219065,296.9296875
1609252219144,153.84765625
1609252219225,311.60184151785717
1609252219305,982.8127790178571
1609252219385,759.1037946428571
1609252219465,416.52706473214283
1609252219545,928.3429129464286
1609252219625,183.09123883928572
1609252219705,371.33286830357144
1609252219784,675.7837611607143
