1609208073707,0.0
1609208073787,0.0
1609208073868,0.0
1609208073948,0.0
1609208074034,14.479073660714286
1609208074113,43.238839285714285
1609208074193,23.544084821428573
1609208074273,24.368582589285715
1609208074353,23.203404017857142
1609208074433,22.659040178571427
1609208074513,25.41796875
1609208074593,22.241350446428573
1609208074673,19.919642857142858
1609208074753,20.114955357142858
1609208074833,107.20228794642857
1609208074932,177.17327008928572
1609208075011,263.22963169642856
1609208075091,390.06529017857144
1609208075172,517.021484375
1609208075252,719.3158482142857
1609208075332,967.1029575892857
1609208075412,852.8270089285714
1609208075492,1128.2338169642858
1609208075572,938.1208147321429
1609208075652,1149.4151785714287
1609208075732,972.5390625
1609208075812,804.1838727678571
1609208075892,1006.6316964285714
1609208075973,760.3733258928571
1609208076053,996.3328683035714
1609208076133,824.0452008928571
1609208076233,831.5817522321429
1609208076313,789.28125
1609208076393,555.1958705357143
1609208076473,1011.9076450892857
1609208076553,594.8713727678571
1609208076633,773.24609375
1609208076713,1114.6026785714287
1609208076793,1105.3618861607142
1609208076873,1002.8604910714286
1609208076953,959.91796875
1609208077033,1017.7137276785714
1609208077110,974.7787388392857
1609208077193,971.1838727678571
1609208077273,829.9045758928571
1609208077353,778.8948102678571
1609208077433,1012.5552455357143
1609208077531,964.8404017857143
1609208077612,985.0376674107143
1609208077692,925.2586495535714
1609208077772,980.6950334821429
1609208077852,861.6841517857143
1609208077930,971.1381138392857
1609208078012,901.8948102678571
1609208078092,731.7181919642857
1609208078172,668.9450334821429
1609208078252,923.0809151785714
1609208078332,758.1515066964286
1609208078413,955.3284040178571
1609208078492,764.564453125
1609208078569,964.8510044642857
1609208078653,1122.0873325892858
1609208078733,942.1978236607143
1609208078833,1032.1138392857142
1609208078913,804.6118861607143
1609208078993,831.2290736607143
1609208079073,894.7273995535714
1609208079150,847.2868303571429
1609208079233,1127.5929129464287
1609208079313,976.5125558035714
1609208079393,974.025390625
1609208079474,949.5806361607143
1609208079553,961.3191964285714
1609208079633,1156.4366629464287
1609208079713,857.0265066964286
1609208079793,991.9494977678571
1609208079873,941.0424107142857
1609208079953,953.2890625
1609208080051,944.3046875
1609208080132,961.5744977678571
1609208080212,1103.1303013392858
1609208080291,1159.0025111607142
1609208080372,1071.5337611607142
1609208080452,717.5767299107143
1609208080532,799.4034598214286
1609208080612,962.3278459821429
1609208080693,950.6671316964286
1609208080772,1040.1353236607142
1609208080852,888.7619977678571
1609208080932,897.2047991071429
1609208081013,893.9494977678571
1609208081093,677.9612165178571
1609208081173,903.5934709821429
1609208081253,763.0454799107143
1609208081353,880.71875
1609208081433,894.0100446428571
1609208081513,821.9930245535714
1609208081593,914.9070870535714
1609208081673,833.8911830357143
1609208081753,1027.0496651785713
1609208081833,1116.5259486607142
1609208081913,1119.19921875
1609208081993,1179.9076450892858
1609208082073,1063.6665736607142
1609208082153,982.0728236607143
1609208082233,934.77734375
1609208082313,921.13671875
1609208082393,929.3289620535714
1609208082473,766.26953125
1609208082553,786.8518415178571
1609208082652,631.3568638392857
1609208082732,827.912109375
1609208082812,808.3722098214286
1609208082892,591.29296875
1609208082971,1084.072544642857
1609208083052,1070.931919642857
1609208083132,1117.2332589285713
1609208083212,952.3694196428571
1609208083292,850.4045758928571
1609208083372,1127.5200892857142
1609208083453,891.47265625
1609208083532,967.9534040178571
