1609254071379,0.7
1609254071447,0.7
1609254071797,2.3
1609254072148,6.9
1609254072498,6.9
1609254072848,12.2
1609254073198,15.3
1609254073548,15.3
1609254073898,15.3
1609254074247,14.5
1609254074597,14.5
1609254074948,13.8
1609254075297,13.8
1609254075647,11.5
1609254075998,7.6
1609254076347,7.6
1609254076698,3.0
1609254077048,1.5
1609254077398,1.5
1609254077748,1.5
1609254078098,2.3
1609254078447,2.3
1609254078798,2.3
1609254079147,3.0
1609254079498,3.0
1609254079847,7.6
1609254080198,12.2
1609254080548,12.2
1609254080898,16.1
1609254081248,15.3
1609254081597,15.3
1609254081948,15.3
1609254082298,15.3
1609254082647,15.3
1609254082998,15.3
1609254083348,9.900001
1609254083697,9.900001
1609254084048,5.3
1609254084398,0.7
1609254084748,0.7
1609254085098,0.7
1609254085448,0.0
1609254085797,0.0
1609254086148,0.0
1609254086498,0.7
1609254086848,0.7
1609254087198,4.6
1609254087548,9.2
1609254087898,9.2
1609254088248,13.8
1609254088598,14.5
1609254088947,14.5
1609254089298,13.0
1609254089648,7.6
1609254089998,7.6
1609254090348,3.0
1609254090698,0.7
1609254091047,0.7
1609254091398,1.5
1609254091747,6.9
1609254092097,6.9
1609254092448,11.5
1609254092798,15.3
1609254093147,15.3
1609254093498,14.5
1609254093848,11.5
1609254094197,11.5
1609254094548,6.9
1609254094898,3.0
1609254095248,3.0
1609254095598,1.5
1609254095947,1.5
1609254096298,2.3
1609254096648,6.9
1609254096997,6.9
1609254097348,11.5
1609254097698,16.1
1609254098048,16.1
1609254098397,16.1
1609254098747,12.2
1609254099098,12.2
1609254099448,7.6
1609254099798,3.0
1609254100148,3.0
1609254100498,1.5
1609254100848,2.3
1609254101198,2.3
