1609251395580,13
1609251395720,13
1609251395786,13
1609251395843,14
1609251395905,13
1609251395972,13
1609251396040,14
1609251396103,13
1609251396163,13
1609251396229,14
1609251396290,13
1609251396357,12
1609251396422,13
1609251396483,12
1609251396554,13
1609251396623,13
1609251396682,13
1609251396745,15
1609251396809,14
1609251396871,13
1609251396933,13
1609251397000,13
1609251397060,15
1609251397129,12
1609251397206,8
1609251397263,13
1609251397323,13
1609251397388,13
1609251397453,13
1609251397515,13
1609251397576,14
1609251397639,13
1609251397707,13
1609251397774,12
1609251397837,14
1609251397895,14
1609251397961,13
1609251398028,13
1609251398102,12
1609251398160,13
1609251398224,13
1609251398287,13
1609251398349,13
1609251398417,13
1609251398472,12
1609251398540,14
1609251398603,13
1609251398669,14
1609251398731,13
1609251398795,12
1609251398862,13
1609251398924,13
1609251398990,11
1609251399054,14
1609251399120,12
1609251399181,12
1609251399245,13
1609251399311,13
1609251399373,12
1609251399439,13
1609251399501,13
1609251399565,12
1609251399630,13
1609251399695,13
1609251399758,13
1609251399838,0
1609251399897,0
1609251399957,0
1609251400014,0
1609251400079,0
1609251400141,0
1609251400199,0
1609251400263,0
1609251400327,0
1609251400387,0
1609251400452,0
1609251400516,0
1609251400571,0
1609251400626,0
1609251400694,0
1609251400762,0
1609251400810,0
1609251400871,0
1609251400929,0
1609251400990,0
1609251401054,0
1609251401115,0
1609251401174,0
1609251401243,0
1609251401299,0
1609251401361,0
1609251401422,0
1609251401480,0
1609251401540,0
1609251401610,0
1609251401663,0
1609251401724,0
1609251401782,0
1609251401845,0
1609251401905,0
1609251401974,0
1609251402027,0
1609251402087,0
1609251402148,0
1609251402206,0
1609251402267,0
1609251402328,0
1609251402391,0
1609251402452,0
1609251402513,0
1609251402573,0
1609251402635,0
1609251402694,0
1609251402758,0
1609251402820,1
1609251402881,0
1609251402942,0
1609251403004,0
1609251403065,0
1609251403119,0
1609251403182,0
1609251403242,0
1609251403304,0
1609251403367,0
1609251403428,0
1609251403488,0
1609251403545,0
1609251403607,0
1609251403668,0
1609251403729,0
1609251403790,0
1609251403852,0
1609251403914,0
1609251403975,0
1609251404033,0
1609251404099,0
1609251404155,0
1609251404237,13
1609251404308,13
1609251404369,13
1609251404431,13
1609251404491,13
1609251404557,14
1609251404618,13
1609251404684,12
1609251404750,13
1609251404812,13
1609251404877,10
1609251404943,12
1609251405004,13
1609251405069,13
1609251405138,12
1609251406204,13
1609251406222,12
1609251406288,14
1609251406354,11
1609251406417,13
1609251406483,13
1609251406547,14
1609251406620,13
1609251406681,11
1609251406740,12
1609251406807,10
1609251406869,12
1609251406933,13
1609251406999,13
1609251407061,14
1609251407124,12
1609251407190,12
1609251407263,13
1609251407318,13
1609251407388,12
1609251407454,12
1609251407521,13
1609251407579,13
1609251407642,14
1609251407704,12
1609251407769,10
1609251407834,12
1609251407895,12
1609251407962,12
1609251408026,12
1609251408092,14
1609251408152,13
1609251408225,14
1609251408284,13
1609251408348,12
1609251408410,13
1609251408471,13
1609251408537,11
1609251408617,0
1609251408677,0
1609251408738,0
1609251408799,0
1609251408861,0
1609251408920,0
1609251408980,0
1609251409043,0
1609251409106,0
1609251409169,0
1609251409229,0
1609251409294,0
1609251409352,0
1609251409407,0
1609251409468,0
1609251409530,0
1609251409590,0
1609251409652,0
1609251409715,0
1609251409778,0
1609251409831,0
1609251409894,0
1609251409956,0
1609251410017,0
1609251410078,0
1609251410140,0
1609251410200,0
1609251410259,0
1609251410320,0
1609251410383,0
1609251410418,0
1609251410711,12
1609251410776,13
1609251410837,12
1609251410905,13
1609251410981,12
1609251411035,13
1609251411098,13
1609251411159,15
1609251411219,12
1609251411287,11
1609251411351,14
1609251411412,13
1609251411479,13
1609251411546,13
1609251411611,12
1609251411675,13
1609251411741,14
1609251411805,13
1609251411865,13
1609251411928,13
1609251411991,13
1609251412055,12
1609251412122,10
1609251412186,12
1609251412248,14
1609251412314,12
1609251412380,12
1609251412441,13
1609251412509,14
1609251412577,13
1609251412636,12
1609251412700,12
1609251412765,13
1609251412830,14
1609251412891,13
1609251412958,13
1609251413023,12
1609251413084,10
1609251413149,12
1609251413218,12
1609251413276,13
1609251413361,0
1609251413416,0
1609251413479,0
1609251413539,0
1609251413600,0
1609251413664,0
1609251413726,0
1609251413787,0
1609251413843,0
1609251413907,0
1609251413969,0
1609251414028,0
1609251414089,0
1609251414149,0
1609251414212,1
1609251414273,0
1609251414330,0
1609251414391,0
1609251414452,0
1609251414514,0
1609251414576,0
1609251414637,0
1609251414698,0
1609251414761,0
1609251414821,0
1609251414877,0
1609251414939,0
1609251415000,0
1609251415061,0
1609251415119,0
1609251415181,0
1609251415242,0
1609251415303,0
1609251415365,0
1609251415426,0
1609251415488,0
1609251415549,0
1609251415618,0
1609251415673,0
1609251415737,0
1609251415797,0
1609251415855,0
1609251415916,0
1609251416017,14
1609251416078,12
1609251416139,14
1609251416204,13
1609251416270,13
1609251416332,13
1609251416398,12
1609251416462,13
1609251416525,12
1609251416590,14
1609251416655,12
1609251416728,12
1609251416784,14
1609251416851,13
1609251416916,13
1609251416977,14
1609251417040,13
1609251417111,15
1609251417166,13
1609251417232,13
1609251417298,14
1609251417360,13
1609251417426,12
1609251417490,14
1609251417563,13
1609251417629,10
1609251417683,12
1609251417749,13
1609251417813,12
1609251417877,12
1609251417941,12
1609251418002,12
1609251418068,14
1609251418133,12
1609251418199,12
1609251418261,12
1609251418333,13
1609251418396,12
1609251418457,12
1609251418519,12
1609251418591,10
1609251418664,0
1609251418726,0
1609251418781,0
1609251418844,1
1609251418903,0
1609251418965,0
1609251419027,0
1609251419088,0
1609251419149,0
1609251419208,0
1609251419268,1
1609251420289,0
1609251420305,0
1609251420365,0
1609251420428,0
1609251420489,0
1609251420549,0
1609251420612,0
1609251420670,0
1609251420743,0
1609251420793,0
1609251420854,0
1609251420915,0
1609251420972,0
1609251421032,0
1609251421094,0
1609251421158,0
1609251421219,0
1609251421316,13
1609251421381,13
1609251421447,12
1609251421510,13
1609251421578,13
1609251421641,12
1609251421701,12
1609251421767,14
1609251421829,12
1609251421893,11
1609251421959,12
1609251422026,13
1609251422086,12
1609251422152,13
1609251422219,12
1609251422278,13
1609251422352,13
1609251422414,12
1609251422475,12
1609251422537,12
1609251422602,13
1609251422663,13
1609251422729,14
1609251422796,13
1609251422861,10
1609251422923,13
1609251422989,14
1609251423060,13
1609251423113,12
1609251423183,12
1609251423245,12
1609251423307,13
1609251423371,12
1609251423437,13
1609251423504,12
1609251423564,13
1609251423630,13
1609251423695,12
1609251423758,12
1609251423824,6
1609251423885,13
1609251423992,0
1609251424051,0
1609251424109,0
1609251424167,0
1609251424227,0
1609251424290,0
1609251424350,0
1609251424412,0
1609251424475,0
1609251424531,0
1609251424594,0
1609251424656,0
1609251424715,0
1609251424777,0
1609251424840,0
1609251424901,0
1609251424958,0
1609251425019,1
1609251425080,0
1609251425141,0
1609251425203,0
